"Grid_Point
Latitude","Grid_Point
Longitude",Date,ERA5_RAIN (mm)
22.8,75.7,17-10-2016,0.0004
22.8,75.8,17-10-2016,0.0004
22.8,75.9,17-10-2016,0.0004
22.8,76,17-10-2016,0.0004
22.8,76.1,17-10-2016,0.0004
22.6,75.7,18-10-2016,0
22.6,75.8,18-10-2016,0
22.6,75.9,18-10-2016,0
22.6,76,18-10-2016,0
22.6,76.1,18-10-2016,0
22.7,75.7,18-10-2016,0
22.7,75.8,18-10-2016,0
22.7,75.9,18-10-2016,0
22.7,76,18-10-2016,0
22.7,76.1,18-10-2016,0
22.8,75.7,18-10-2016,0
22.8,75.8,18-10-2016,0
22.8,75.9,18-10-2016,0
22.8,76,18-10-2016,0
22.8,76.1,18-10-2016,0
22.6,75.7,19-10-2016,0.0009
22.6,75.8,19-10-2016,0.0009
22.6,75.9,19-10-2016,0.0009
22.6,76,19-10-2016,0.0009
22.6,76.1,19-10-2016,0.0009
22.7,75.7,19-10-2016,0.0009
22.7,75.8,19-10-2016,0.0009
22.7,75.9,19-10-2016,0.0009
22.7,76,19-10-2016,0.0009
22.7,76.1,19-10-2016,0.0009
22.8,75.7,19-10-2016,0.0009
22.8,75.8,19-10-2016,0.0009
22.8,75.9,19-10-2016,0.0009
22.8,76,19-10-2016,0.0009
22.8,76.1,19-10-2016,0.0009
22.6,75.7,20-10-2016,0
22.6,75.8,20-10-2016,0
22.6,75.9,20-10-2016,0
22.6,76,20-10-2016,0
22.6,76.1,20-10-2016,0
22.7,75.7,20-10-2016,0
22.7,75.8,20-10-2016,0
22.7,75.9,20-10-2016,0
22.7,76,20-10-2016,0
22.7,76.1,20-10-2016,0
22.8,75.7,20-10-2016,0
22.8,75.8,20-10-2016,0
22.8,75.9,20-10-2016,0
22.8,76,20-10-2016,0
22.8,76.1,20-10-2016,0
22.6,75.7,21-10-2016,0
22.6,75.8,21-10-2016,0
22.6,75.9,21-10-2016,0
22.6,76,21-10-2016,0
22.6,76.1,21-10-2016,0
22.7,75.7,21-10-2016,0
22.7,75.8,21-10-2016,0
22.7,75.9,21-10-2016,0
22.7,76,21-10-2016,0
22.7,76.1,21-10-2016,0
22.8,75.7,21-10-2016,0
22.8,75.8,21-10-2016,0
22.8,75.9,21-10-2016,0
22.8,76,21-10-2016,0
22.8,76.1,21-10-2016,0
22.6,75.7,22-10-2016,0.0009
22.6,75.8,22-10-2016,0.0009
22.6,75.9,22-10-2016,0.0009
22.6,76,22-10-2016,0.0009
22.6,76.1,22-10-2016,0.0009
22.7,75.7,22-10-2016,0.0009
22.7,75.8,22-10-2016,0.0009
22.7,75.9,22-10-2016,0.0009
22.7,76,22-10-2016,0.0009
22.7,76.1,22-10-2016,0.0009
22.8,75.7,22-10-2016,0.0009
22.8,75.8,22-10-2016,0.0009
22.8,75.9,22-10-2016,0.0009
22.8,76,22-10-2016,0.0009
22.8,76.1,22-10-2016,0.0009
22.6,75.7,23-10-2016,0.0009
22.6,75.8,23-10-2016,0.0009
22.6,75.9,23-10-2016,0.0009
22.6,76,23-10-2016,0.0009
22.6,76.1,23-10-2016,0.0009
22.7,75.7,23-10-2016,0.0009
22.7,75.8,23-10-2016,0.0009
22.7,75.9,23-10-2016,0.0009
22.7,76,23-10-2016,0.0009
22.7,76.1,23-10-2016,0.0009
22.8,75.7,23-10-2016,0.0009
22.8,75.8,23-10-2016,0.0009
22.8,75.9,23-10-2016,0.0009
22.8,76,23-10-2016,0.0009
22.8,76.1,23-10-2016,0.0009
22.6,75.7,24-10-2016,0.0009
22.6,75.8,24-10-2016,0.0009
22.6,75.9,24-10-2016,0.0009
22.6,76,24-10-2016,0.0009
22.6,76.1,24-10-2016,0.0009
22.7,75.7,24-10-2016,0.0009
22.7,75.8,24-10-2016,0.0009
22.7,75.9,24-10-2016,0.0009
22.7,76,24-10-2016,0.0009
22.7,76.1,24-10-2016,0.0009
22.8,75.7,24-10-2016,0.0009
22.8,75.8,24-10-2016,0.0009
22.8,75.9,24-10-2016,0.0009
22.8,76,24-10-2016,0.0009
22.8,76.1,24-10-2016,0.0009
22.6,75.7,25-10-2016,0
22.6,75.8,25-10-2016,0
22.6,75.9,25-10-2016,0
22.6,76,25-10-2016,0
22.6,76.1,25-10-2016,0
22.7,75.7,25-10-2016,0
22.7,75.8,25-10-2016,0
22.7,75.9,25-10-2016,0
22.7,76,25-10-2016,0
22.7,76.1,25-10-2016,0
22.8,75.7,25-10-2016,0
22.8,75.8,25-10-2016,0
22.8,75.9,25-10-2016,0
22.8,76,25-10-2016,0
22.8,76.1,25-10-2016,0
22.6,75.7,26-10-2016,0.0009
22.6,75.8,26-10-2016,0
22.6,75.9,26-10-2016,0
22.6,76,26-10-2016,0
22.6,76.1,26-10-2016,0
22.7,75.7,26-10-2016,0
22.7,75.8,26-10-2016,0
22.7,75.9,26-10-2016,0
22.7,76,26-10-2016,0
22.7,76.1,26-10-2016,0
22.8,75.7,26-10-2016,0
22.8,75.8,26-10-2016,0
22.8,75.9,26-10-2016,0
22.8,76,26-10-2016,0
22.8,76.1,26-10-2016,0
22.6,75.7,27-10-2016,0.0009
22.6,75.8,27-10-2016,0.0009
22.6,75.9,27-10-2016,0.0009
22.6,76,27-10-2016,0.0009
22.6,76.1,27-10-2016,0.0009
22.7,75.7,27-10-2016,0.0009
22.7,75.8,27-10-2016,0.0009
22.7,75.9,27-10-2016,0.0009
22.7,76,27-10-2016,0.0009
22.7,76.1,27-10-2016,0.0009
22.8,75.7,27-10-2016,0.0009
22.8,75.8,27-10-2016,0.0009
22.8,75.9,27-10-2016,0.0009
22.8,76,27-10-2016,0.0009
22.8,76.1,27-10-2016,0.0009
22.6,75.7,28-10-2016,0.0009
22.6,75.8,28-10-2016,0.0009
22.6,75.9,28-10-2016,0.0009
22.6,76,28-10-2016,0.0009
22.6,76.1,28-10-2016,0.0009
22.7,75.7,28-10-2016,0.0009
22.7,75.8,28-10-2016,0.0009
22.7,75.9,28-10-2016,0.0009
22.7,76,28-10-2016,0.0009
22.7,76.1,28-10-2016,0.0009
22.8,75.7,28-10-2016,0.0009
22.8,75.8,28-10-2016,0.0009
22.8,75.9,28-10-2016,0.0009
22.8,76,28-10-2016,0.0009
22.8,76.1,28-10-2016,0.0009
22.6,75.7,29-10-2016,0.0004
22.6,75.8,29-10-2016,0.0004
22.6,75.9,29-10-2016,0.0004
22.6,76,29-10-2016,0.0004
22.6,76.1,29-10-2016,0.0004
22.7,75.7,29-10-2016,0.0004
22.7,75.8,29-10-2016,0.0004
22.7,75.9,29-10-2016,0.0004
22.7,76,29-10-2016,0.0004
22.7,76.1,29-10-2016,0.0004
22.8,75.7,29-10-2016,0.0004
22.8,75.8,29-10-2016,0.0004
22.8,75.9,29-10-2016,0.0004
22.8,76,29-10-2016,0.0004
22.8,76.1,29-10-2016,0.0004
22.6,75.7,30-10-2016,0.003
22.6,75.8,30-10-2016,0.003
22.6,75.9,30-10-2016,0.003
22.6,76,30-10-2016,0.003
22.6,76.1,30-10-2016,0.003
22.7,75.7,30-10-2016,0.003
22.7,75.8,30-10-2016,0.003
22.7,75.9,30-10-2016,0.003
22.7,76,30-10-2016,0.003
22.7,76.1,30-10-2016,0.003
22.8,75.7,30-10-2016,0.003
22.8,75.8,30-10-2016,0.003
22.8,75.9,30-10-2016,0.003
22.8,76,30-10-2016,0.003
22.8,76.1,30-10-2016,0.003
22.6,75.7,31-10-2016,0.0034
22.6,75.8,31-10-2016,0.0034
22.6,75.9,31-10-2016,0.0034
22.6,76,31-10-2016,0.0034
22.6,76.1,31-10-2016,0.0034
22.7,75.7,31-10-2016,0.0034
22.7,75.8,31-10-2016,0.0034
22.7,75.9,31-10-2016,0.0034
22.7,76,31-10-2016,0.0034
22.7,76.1,31-10-2016,0.0034
22.8,75.7,31-10-2016,0.0034
22.8,75.8,31-10-2016,0.0034
22.8,75.9,31-10-2016,0.0034
22.8,76,31-10-2016,0.0034
22.8,76.1,31-10-2016,0.0034
22.6,75.7,01-10-2017,0
22.6,75.8,01-10-2017,0
22.6,75.9,01-10-2017,0
22.6,76,01-10-2017,0
22.6,76.1,01-10-2017,0
22.7,75.7,01-10-2017,0
22.7,75.8,01-10-2017,0
22.7,75.9,01-10-2017,0
22.7,76,01-10-2017,0
22.7,76.1,01-10-2017,0
22.8,75.7,01-10-2017,0
22.8,75.8,01-10-2017,0
22.8,75.9,01-10-2017,0
22.8,76,01-10-2017,0
22.8,76.1,01-10-2017,0
22.6,75.7,02-10-2017,0.0013
22.6,75.8,02-10-2017,0.0013
22.6,75.9,02-10-2017,0.0013
22.6,76,02-10-2017,0.0013
22.6,76.1,02-10-2017,0.0013
22.7,75.7,02-10-2017,0.0013
22.7,75.8,02-10-2017,0.0013
22.7,75.9,02-10-2017,0.0013
22.7,76,02-10-2017,0.0013
22.7,76.1,02-10-2017,0.0013
22.8,75.7,02-10-2017,0.0013
22.8,75.8,02-10-2017,0.0013
22.8,75.9,02-10-2017,0.0013
22.8,76,02-10-2017,0.0013
22.8,76.1,02-10-2017,0.0013
22.6,75.7,03-10-2017,0.0017
22.6,75.8,03-10-2017,0.0017
22.6,75.9,03-10-2017,0.0017
22.6,76,03-10-2017,0.0017
22.6,76.1,03-10-2017,0.0017
22.7,75.7,03-10-2017,0.0017
22.7,75.8,03-10-2017,0.0017
22.7,75.9,03-10-2017,0.0017
22.7,76,03-10-2017,0.0017
22.7,76.1,03-10-2017,0.0017
22.8,75.7,03-10-2017,0.0017
22.8,75.8,03-10-2017,0.0017
22.8,75.9,03-10-2017,0.0017
22.8,76,03-10-2017,0.0017
22.8,76.1,03-10-2017,0.0017
22.6,75.7,04-10-2017,0.0017
22.6,75.8,04-10-2017,0.0017
22.6,75.9,04-10-2017,0.0017
22.6,76,04-10-2017,0.0017
22.6,76.1,04-10-2017,0.0017
22.7,75.7,04-10-2017,0.0017
22.7,75.8,04-10-2017,0.0017
22.7,75.9,04-10-2017,0.0017
22.7,76,04-10-2017,0.0017
22.7,76.1,04-10-2017,0.0017
22.8,75.7,04-10-2017,0.0017
22.8,75.8,04-10-2017,0.0017
22.8,75.9,04-10-2017,0.0017
22.8,76,04-10-2017,0.0017
22.8,76.1,04-10-2017,0.0017
22.6,75.7,05-10-2017,0.0004
22.6,75.8,05-10-2017,0.0004
22.6,75.9,05-10-2017,0.0004
22.6,76,05-10-2017,0.0004
22.6,76.1,05-10-2017,0.0004
22.7,75.7,05-10-2017,0.0004
22.7,75.8,05-10-2017,0.0004
22.7,75.9,05-10-2017,0.0004
22.7,76,05-10-2017,0.0004
22.7,76.1,05-10-2017,0.0004
22.8,75.7,05-10-2017,0.0004
22.8,75.8,05-10-2017,0.0004
22.8,75.9,05-10-2017,0.0004
22.8,76,05-10-2017,0.0004
22.8,76.1,05-10-2017,0.0004
22.6,75.7,06-10-2017,0.5578
22.6,75.8,06-10-2017,0.6069
22.6,75.9,06-10-2017,0.5931
22.6,76,06-10-2017,0.4975
22.6,76.1,06-10-2017,0.4057
22.7,75.7,06-10-2017,0.4468
22.7,75.8,06-10-2017,0.4867
22.7,75.9,06-10-2017,0.4857
22.7,76,06-10-2017,0.426
22.7,76.1,06-10-2017,0.3639
22.8,75.7,06-10-2017,0.2672
22.8,75.8,06-10-2017,0.2951
22.8,75.9,06-10-2017,0.3017
22.8,76,06-10-2017,0.2851
22.8,76.1,06-10-2017,0.2713
22.6,75.7,07-10-2017,0.8723
22.6,75.8,07-10-2017,0.9404
22.6,75.9,07-10-2017,0.9455
22.6,76,07-10-2017,0.8761
22.6,76.1,07-10-2017,0.8193
22.7,75.7,07-10-2017,0.6631
22.7,75.8,07-10-2017,0.7105
22.7,75.9,07-10-2017,0.7284
22.7,76,07-10-2017,0.7092
22.7,76.1,07-10-2017,0.6921
22.8,75.7,07-10-2017,0.4153
22.8,75.8,07-10-2017,0.4716
22.8,75.9,07-10-2017,0.5195
22.8,76,07-10-2017,0.5723
22.8,76.1,07-10-2017,0.6327
22.6,75.7,08-10-2017,0.3218
22.6,75.8,08-10-2017,0.4356
22.6,75.9,08-10-2017,0.6559
22.6,76,08-10-2017,1.0071
22.6,76.1,08-10-2017,1.3726
22.7,75.7,08-10-2017,0.2129
22.7,75.8,08-10-2017,0.2904
22.7,75.9,08-10-2017,0.4585
22.7,76,08-10-2017,0.7673
22.7,76.1,08-10-2017,1.083
22.8,75.7,08-10-2017,0.1301
22.8,75.8,08-10-2017,0.1875
22.8,75.9,08-10-2017,0.3087
22.8,76,08-10-2017,0.5211
22.8,76.1,08-10-2017,0.7504
22.6,75.7,09-10-2017,4.4733
22.6,75.8,09-10-2017,4.6638
22.6,75.9,09-10-2017,5.007
22.6,76,09-10-2017,5.5355
22.6,76.1,09-10-2017,5.9853
22.7,75.7,09-10-2017,3.5607
22.7,75.8,09-10-2017,3.7249
22.7,75.9,09-10-2017,4.0261
22.7,76,09-10-2017,4.5459
22.7,76.1,09-10-2017,5.0721
22.8,75.7,09-10-2017,2.1383
22.8,75.8,09-10-2017,2.2226
22.8,75.9,09-10-2017,2.4163
22.8,76,09-10-2017,2.7937
22.8,76.1,09-10-2017,3.2107
22.6,75.7,10-10-2017,8.6706
22.6,75.8,10-10-2017,9.2398
22.6,75.9,10-10-2017,9.5263
22.6,76,10-10-2017,9.4578
22.6,76.1,10-10-2017,9.2778
22.7,75.7,10-10-2017,9.358
22.7,75.8,10-10-2017,10.6525
22.7,75.9,10-10-2017,11.4233
22.7,76,10-10-2017,11.2489
22.7,76.1,10-10-2017,10.9456
22.8,75.7,10-10-2017,9.5329
22.8,75.8,10-10-2017,11.6117
22.8,75.9,10-10-2017,13.063
22.8,76,10-10-2017,13.1589
22.8,76.1,10-10-2017,12.837
22.6,75.7,11-10-2017,0.0889
22.6,75.8,11-10-2017,0.0849
22.6,75.9,11-10-2017,0.0825
22.6,76,11-10-2017,0.0802
22.6,76.1,11-10-2017,0.0789
22.7,75.7,11-10-2017,0.095
22.7,75.8,11-10-2017,0.0864
22.7,75.9,11-10-2017,0.081
22.7,76,11-10-2017,0.0834
22.7,76.1,11-10-2017,0.0889
22.8,75.7,11-10-2017,0.1528
22.8,75.8,11-10-2017,0.1198
22.8,75.9,11-10-2017,0.0955
22.8,76,11-10-2017,0.0983
22.8,76.1,11-10-2017,0.1101
22.6,75.7,12-10-2017,0.1811
22.6,75.8,12-10-2017,0.1817
22.6,75.9,12-10-2017,0.175
22.6,76,12-10-2017,0.1603
22.6,76.1,12-10-2017,0.1534
22.7,75.7,12-10-2017,0.146
22.7,75.8,12-10-2017,0.149
22.7,75.9,12-10-2017,0.1466
22.7,76,12-10-2017,0.1327
22.7,76.1,12-10-2017,0.1197
22.8,75.7,12-10-2017,0.0898
22.8,75.8,12-10-2017,0.0954
22.8,75.9,12-10-2017,0.096
22.8,76,12-10-2017,0.0877
22.8,76.1,12-10-2017,0.0766
22.6,75.7,13-10-2017,2.6215
22.6,75.8,13-10-2017,2.1393
22.6,75.9,13-10-2017,2.3093
22.6,76,13-10-2017,3.282
22.6,76.1,13-10-2017,4.1925
22.7,75.7,13-10-2017,1.4271
22.7,75.8,13-10-2017,1.0666
22.7,75.9,13-10-2017,1.2263
22.7,76,13-10-2017,2.1416
22.7,76.1,13-10-2017,3.0726
22.8,75.7,13-10-2017,0.7736
22.8,75.8,13-10-2017,0.5608
22.8,75.9,13-10-2017,0.6585
22.8,76,13-10-2017,1.1294
22.8,76.1,13-10-2017,1.6243
22.6,75.7,14-10-2017,0.0004
22.6,75.8,14-10-2017,0.0005
22.6,75.9,14-10-2017,0.0005
22.6,76,14-10-2017,0.0009
22.6,76.1,14-10-2017,0.0009
22.7,75.7,14-10-2017,0.0004
22.7,75.8,14-10-2017,0.0004
22.7,75.9,14-10-2017,0.0004
22.7,76,14-10-2017,0.0004
22.7,76.1,14-10-2017,0.0009
22.8,75.7,14-10-2017,0.0004
22.8,75.8,14-10-2017,0.0004
22.8,75.9,14-10-2017,0.0004
22.8,76,14-10-2017,0.0004
22.8,76.1,14-10-2017,0.0004
22.6,75.7,15-10-2017,0
22.6,75.8,15-10-2017,0
22.6,75.9,15-10-2017,0
22.6,76,15-10-2017,0
22.6,76.1,15-10-2017,0
22.7,75.7,15-10-2017,0
22.7,75.8,15-10-2017,0
22.7,75.9,15-10-2017,0
22.7,76,15-10-2017,0
22.7,76.1,15-10-2017,0
22.8,75.7,15-10-2017,0
22.8,75.8,15-10-2017,0
22.8,75.9,15-10-2017,0
22.8,76,15-10-2017,0
22.8,76.1,15-10-2017,0
22.6,75.7,16-10-2017,0.0013
22.6,75.8,16-10-2017,0.0013
22.6,75.9,16-10-2017,0.0013
22.6,76,16-10-2017,0.0013
22.6,76.1,16-10-2017,0.0013
22.7,75.7,16-10-2017,0.0013
22.7,75.8,16-10-2017,0.0013
22.7,75.9,16-10-2017,0.0013
22.7,76,16-10-2017,0.0013
22.7,76.1,16-10-2017,0.0013
22.8,75.7,16-10-2017,0.0013
22.8,75.8,16-10-2017,0.0013
22.8,75.9,16-10-2017,0.0013
22.8,76,16-10-2017,0.0013
22.8,76.1,16-10-2017,0.0013
22.6,75.7,17-10-2017,0.0004
22.6,75.8,17-10-2017,0.0004
22.6,75.9,17-10-2017,0.0004
22.6,76,17-10-2017,0.0004
22.6,76.1,17-10-2017,0.0004
22.7,75.7,17-10-2017,0.0004
22.7,75.8,17-10-2017,0.0004
22.7,75.9,17-10-2017,0.0004
22.7,76,17-10-2017,0.0004
22.7,76.1,17-10-2017,0.0004
22.8,75.7,17-10-2017,0.0004
22.8,75.8,17-10-2017,0.0004
22.8,75.9,17-10-2017,0.0004
22.8,76,17-10-2017,0.0004
22.8,76.1,17-10-2017,0.0004
22.6,75.7,18-10-2017,0.0017
22.6,75.8,18-10-2017,0.0017
22.6,75.9,18-10-2017,0.0017
22.6,76,18-10-2017,0.0017
22.6,76.1,18-10-2017,0.0017
22.7,75.7,18-10-2017,0.0017
22.7,75.8,18-10-2017,0.0017
22.7,75.9,18-10-2017,0.0017
22.7,76,18-10-2017,0.0017
22.7,76.1,18-10-2017,0.0017
22.8,75.7,18-10-2017,0.0017
22.8,75.8,18-10-2017,0.0017
22.8,75.9,18-10-2017,0.0017
22.8,76,18-10-2017,0.0017
22.8,76.1,18-10-2017,0.0017
22.6,75.7,19-10-2017,0.0009
22.6,75.8,19-10-2017,0.0009
22.6,75.9,19-10-2017,0.0009
22.6,76,19-10-2017,0.0009
22.6,76.1,19-10-2017,0.0009
22.7,75.7,19-10-2017,0.0009
22.7,75.8,19-10-2017,0.0009
22.7,75.9,19-10-2017,0.0009
22.7,76,19-10-2017,0.0009
22.7,76.1,19-10-2017,0.0009
22.8,75.7,19-10-2017,0.0009
22.8,75.8,19-10-2017,0.0009
22.8,75.9,19-10-2017,0.0009
22.8,76,19-10-2017,0.0009
22.8,76.1,19-10-2017,0.0009
22.6,75.7,20-10-2017,0
22.6,75.8,20-10-2017,0.001
22.6,75.9,20-10-2017,0.0037
22.6,76,20-10-2017,0.0089
22.6,76.1,20-10-2017,0.0144
22.7,75.7,20-10-2017,0
22.7,75.8,20-10-2017,0.0007
22.7,75.9,20-10-2017,0.0027
22.7,76,20-10-2017,0.008
22.7,76.1,20-10-2017,0.0133
22.8,75.7,20-10-2017,0
22.8,75.8,20-10-2017,0
22.8,75.9,20-10-2017,0.0019
22.8,76,20-10-2017,0.0063
22.8,76.1,20-10-2017,0.0123
22.6,75.7,21-10-2017,0.0122
22.6,75.8,21-10-2017,0.0174
22.6,75.9,21-10-2017,0.0349
22.6,76,21-10-2017,0.0677
22.6,76.1,21-10-2017,0.1012
22.7,75.7,21-10-2017,0.0052
22.7,75.8,21-10-2017,0.0092
22.7,75.9,21-10-2017,0.0222
22.7,76,21-10-2017,0.0522
22.7,76.1,21-10-2017,0.0817
22.8,75.7,21-10-2017,0.0036
22.8,75.8,21-10-2017,0.005
22.8,75.9,21-10-2017,0.0139
22.8,76,21-10-2017,0.03
22.8,76.1,21-10-2017,0.0479
22.6,75.7,22-10-2017,0
22.6,75.8,22-10-2017,0
22.6,75.9,22-10-2017,0
22.6,76,22-10-2017,0
22.6,76.1,22-10-2017,0
22.7,75.7,22-10-2017,0
22.7,75.8,22-10-2017,0
22.7,75.9,22-10-2017,0
22.7,76,22-10-2017,0
22.7,76.1,22-10-2017,0
22.8,75.7,22-10-2017,0
22.8,75.8,22-10-2017,0
22.8,75.9,22-10-2017,0
22.8,76,22-10-2017,0
22.8,76.1,22-10-2017,0
22.6,75.7,23-10-2017,0.0009
22.6,75.8,23-10-2017,0.0009
22.6,75.9,23-10-2017,0.0009
22.6,76,23-10-2017,0.0009
22.6,76.1,23-10-2017,0.0009
22.7,75.7,23-10-2017,0.0009
22.7,75.8,23-10-2017,0.0009
22.7,75.9,23-10-2017,0.0009
22.7,76,23-10-2017,0.0009
22.7,76.1,23-10-2017,0.0009
22.8,75.7,23-10-2017,0.0009
22.8,75.8,23-10-2017,0.0009
22.8,75.9,23-10-2017,0.0009
22.8,76,23-10-2017,0.0009
22.8,76.1,23-10-2017,0.0009
22.6,75.7,24-10-2017,0.0009
22.6,75.8,24-10-2017,0.0009
22.6,75.9,24-10-2017,0.0009
22.6,76,24-10-2017,0.0009
22.6,76.1,24-10-2017,0.0009
22.7,75.7,24-10-2017,0.0009
22.7,75.8,24-10-2017,0.0009
22.7,75.9,24-10-2017,0.0009
22.7,76,24-10-2017,0.0009
22.7,76.1,24-10-2017,0.0009
22.8,75.7,24-10-2017,0.0009
22.8,75.8,24-10-2017,0.0009
22.8,75.9,24-10-2017,0.0009
22.8,76,24-10-2017,0.0009
22.8,76.1,24-10-2017,0.0009
22.6,75.7,25-10-2017,0
22.6,75.8,25-10-2017,0
22.6,75.9,25-10-2017,0
22.6,76,25-10-2017,0
22.6,76.1,25-10-2017,0
22.7,75.7,25-10-2017,0
22.7,75.8,25-10-2017,0
22.7,75.9,25-10-2017,0
22.7,76,25-10-2017,0
22.7,76.1,25-10-2017,0
22.8,75.7,25-10-2017,0
22.8,75.8,25-10-2017,0
22.8,75.9,25-10-2017,0
22.8,76,25-10-2017,0
22.8,76.1,25-10-2017,0
22.6,75.7,26-10-2017,0
22.6,75.8,26-10-2017,0
22.6,75.9,26-10-2017,0
22.6,76,26-10-2017,0
22.6,76.1,26-10-2017,0
22.7,75.7,26-10-2017,0
22.7,75.8,26-10-2017,0
22.7,75.9,26-10-2017,0
22.7,76,26-10-2017,0
22.7,76.1,26-10-2017,0
22.8,75.7,26-10-2017,0
22.8,75.8,26-10-2017,0
22.8,75.9,26-10-2017,0
22.8,76,26-10-2017,0
22.8,76.1,26-10-2017,0
22.6,75.7,27-10-2017,0.0009
22.6,75.8,27-10-2017,0.0009
22.6,75.9,27-10-2017,0.0009
22.6,76,27-10-2017,0.0009
22.6,76.1,27-10-2017,0.0009
22.7,75.7,27-10-2017,0.0009
22.7,75.8,27-10-2017,0.0009
22.7,75.9,27-10-2017,0.0009
22.7,76,27-10-2017,0.0009
22.7,76.1,27-10-2017,0.0009
22.8,75.7,27-10-2017,0.0009
22.8,75.8,27-10-2017,0.0009
22.8,75.9,27-10-2017,0.0009
22.8,76,27-10-2017,0.0009
22.8,76.1,27-10-2017,0.0009
22.6,75.7,28-10-2017,0.0009
22.6,75.8,28-10-2017,0.0009
22.6,75.9,28-10-2017,0.0009
22.6,76,28-10-2017,0.0009
22.6,76.1,28-10-2017,0.0009
22.7,75.7,28-10-2017,0.0009
22.7,75.8,28-10-2017,0.0009
22.7,75.9,28-10-2017,0.0009
22.7,76,28-10-2017,0.0009
22.7,76.1,28-10-2017,0.0009
22.8,75.7,28-10-2017,0.0009
22.8,75.8,28-10-2017,0.0009
22.8,75.9,28-10-2017,0.0009
22.8,76,28-10-2017,0.0009
22.8,76.1,28-10-2017,0.0009
22.6,75.7,29-10-2017,0.0009
22.6,75.8,29-10-2017,0.0009
22.6,75.9,29-10-2017,0.0009
22.6,76,29-10-2017,0.0009
22.6,76.1,29-10-2017,0.0009
22.7,75.7,29-10-2017,0.0009
22.7,75.8,29-10-2017,0.0009
22.7,75.9,29-10-2017,0.0009
22.7,76,29-10-2017,0.0009
22.7,76.1,29-10-2017,0.0009
22.8,75.7,29-10-2017,0.0009
22.8,75.8,29-10-2017,0.0009
22.8,75.9,29-10-2017,0.0009
22.8,76,29-10-2017,0.0009
22.8,76.1,29-10-2017,0.0009
22.6,75.7,30-10-2017,0.0017
22.6,75.8,30-10-2017,0.0017
22.6,75.9,30-10-2017,0.0017
22.6,76,30-10-2017,0.0017
22.6,76.1,30-10-2017,0.0017
22.7,75.7,30-10-2017,0.0017
22.7,75.8,30-10-2017,0.0017
22.7,75.9,30-10-2017,0.0017
22.7,76,30-10-2017,0.0017
22.7,76.1,30-10-2017,0.0017
22.8,75.7,30-10-2017,0.0017
22.8,75.8,30-10-2017,0.0017
22.8,75.9,30-10-2017,0.0017
22.8,76,30-10-2017,0.0017
22.8,76.1,30-10-2017,0.0017
22.6,75.7,31-10-2017,0
22.6,75.8,31-10-2017,0
22.6,75.9,31-10-2017,0
22.6,76,31-10-2017,0
22.6,76.1,31-10-2017,0
22.7,75.7,31-10-2017,0
22.7,75.8,31-10-2017,0
22.7,75.9,31-10-2017,0
22.7,76,31-10-2017,0
22.7,76.1,31-10-2017,0
22.8,75.7,31-10-2017,0
22.8,75.8,31-10-2017,0
22.8,75.9,31-10-2017,0
22.8,76,31-10-2017,0
22.8,76.1,31-10-2017,0
22.6,75.7,01-10-2018,0
22.6,75.8,01-10-2018,0
22.6,75.9,01-10-2018,0
22.6,76,01-10-2018,0
22.6,76.1,01-10-2018,0
22.7,75.7,01-10-2018,0
22.7,75.8,01-10-2018,0
22.7,75.9,01-10-2018,0
22.7,76,01-10-2018,0
22.7,76.1,01-10-2018,0
22.8,75.7,01-10-2018,0
22.8,75.8,01-10-2018,0
22.8,75.9,01-10-2018,0
22.8,76,01-10-2018,0
22.8,76.1,01-10-2018,0
22.6,75.7,02-10-2018,0.0017
22.6,75.8,02-10-2018,0.0017
22.6,75.9,02-10-2018,0.0017
22.6,76,02-10-2018,0.0017
22.6,76.1,02-10-2018,0.0017
22.7,75.7,02-10-2018,0.0017
22.7,75.8,02-10-2018,0.0017
22.7,75.9,02-10-2018,0.0017
22.7,76,02-10-2018,0.0017
22.7,76.1,02-10-2018,0.0017
22.8,75.7,02-10-2018,0.0017
22.8,75.8,02-10-2018,0.0017
22.8,75.9,02-10-2018,0.0017
22.8,76,02-10-2018,0.0017
22.8,76.1,02-10-2018,0.0017
22.6,75.7,03-10-2018,0.0013
22.6,75.8,03-10-2018,0.0027
22.6,75.9,03-10-2018,0.0345
22.6,76,03-10-2018,0.1035
22.6,76.1,03-10-2018,0.1651
22.7,75.7,03-10-2018,0.0468
22.7,75.8,03-10-2018,0.0458
22.7,75.9,03-10-2018,0.071
22.7,76,03-10-2018,0.1377
22.7,76.1,03-10-2018,0.2068
22.8,75.7,03-10-2018,0.1063
22.8,75.8,03-10-2018,0.1017
22.8,75.9,03-10-2018,0.1187
22.8,76,03-10-2018,0.1725
22.8,76.1,03-10-2018,0.2343
22.6,75.7,04-10-2018,0.1849
22.6,75.8,04-10-2018,0.2791
22.6,75.9,04-10-2018,0.2825
22.6,76,04-10-2018,0.1723
22.6,76.1,04-10-2018,0.0669
22.7,75.7,04-10-2018,0.1816
22.7,75.8,04-10-2018,0.2503
22.7,75.9,04-10-2018,0.2584
22.7,76,04-10-2018,0.184
22.7,76.1,04-10-2018,0.111
22.8,75.7,04-10-2018,0.1617
22.8,75.8,04-10-2018,0.1872
22.8,75.9,04-10-2018,0.1847
22.8,76,04-10-2018,0.1665
22.8,76.1,04-10-2018,0.1574
22.6,75.7,05-10-2018,0.2938
